Identifier, Size, 2C1, 2C2, 2C3, 2C4, 2C5
CCNA_01864, 483.3, , , , , 
CCNA_01865, 870.0, , , , , 
CCNA_01866, 2309.3, , , 600:3:0.115385, , 
CCNA_01868, 582.7, , , , , 
CCNA_01869, 2029.0, , 700:3:0.115385, , , 
CCNA_01870, 867.7, , , , , 
CCNA_01873, 177.0, , , , , 
CCNA_01874, 1157.7, , , , , 
CCNA_01875, 960.0, , , , , 
CCNA_01876, 1323.0, , , , , 
CCNA_01877, 729.3, , , , , 
CCNA_01878, 1270.3, , , , , 
CCNA_01879, 924.3, , , , , 
CCNA_01880, 622.0, , , , , 
CCNA_01881, 462.0, , , , , 
CCNA_01882, 663.0, , , , , 
CCNA_01883, 901.0, , , , , 
CCNA_01884, 861.0, 500:1:0.0515464, , , , 
CCNA_01885, 676.7, , , , , 
CCNA_01886, 2217.7, , , , , 
CCNA_01888, 651.3, , , , , 
CCNA_01889, 1310.3, , , , , 
CCNA_01890, 1213.7, , , , , 
CCNA_01891, 688.0, , , , , 
CCNA_01892, 1207.0, , , , , 
CCNA_01893, 431.0, , , , , 
CCNA_01894, 1290.3, , , , , 
CCNA_01895, 1042.0, , , , , 
CCNA_01896, 254.3, , , , , 
CCNA_01897, 592.7, , , , , 
CCNA_01898, 580.0, , , , , 
CCNA_01899, 743.7, , , , , 
CCNA_01900, 560.7, , , , , 700:3:0.12
CCNA_01901, 814.3, , , , , 100:3:0.310345
CCNA_01902, 467.7, , , , , 
CCNA_01903, 614.7, , , , , 
CCNA_01904, 488.3, , , , , 
CCNA_01905, 2680.0, , 500:1:0.0434783, , , 
CCNA_01906, 1281.0, , , , , 
CCNA_01907, 558.0, 500:1:0.0434783, , , , 
CCNA_01908, 667.7, , , , , 
CCNA_01909, 918.3, , , , , 
CCNA_01910, 193.3, , , , , 
CCNA_01911, 378.3, , , , , 
CCNA_01912, 325.7, , , , , 
CCNA_01913, 287.3, , , , , 
CCNA_01914, 762.0, , , , , 
CCNA_01915, 539.0, , , , , 
CCNA_01916, 732.0, , , , , 
CCNA_01917, 922.7, , , , , 
CCNA_01918, 1068.3, , , , , 
CCNA_01919, 567.0, , , , , 
CCNA_01920, 2533.0, , , , , 
CCNA_01921, 236.3, , 100:3:0.276923, , , 100:1:0.0833333
CCNA_01922, 641.7, , , , , 
CCNA_01923, 1173.7, 500:3:0.148148, , 400:3:0.0943396, 500:3:0.056338, 400:1:0.030303;400:1:0.0512821;400:3:0.0526316
CCNA_01924, 884.0, 500:1:0.0480769;500:3:0.110092, 500:3:0.147059;500:1:0.046875, , , 400:3:0.102564
CCNA_01925, 1169.3, , , , , 
CCNA_01926, 886.3, , , , , 
CCNA_01927, 693.3, , , , , 
CCNA_01928, 296.7, , , , , 
CCNA_01929, 295.3, , , , , 
CCNA_01930, 801.3, , , , , 
CCNA_01931, 421.0, , , , , 
CCNA_01932, 614.0, , , , , 
CCNA_01933, 147.3, , , , , 
CCNA_01934, 299.3, , , , , 
CCNA_01935, 270.3, , , , , 
CCNA_01936, 909.0, , , , , 
CCNA_01937, 755.0, , , , , 
CCNA_01938, 550.0, , , , , 
CCNA_01939, 277.7, , , , , 
CCNA_01940, 1064.3, , , 200:1:0.00740741, , 
CCNA_01941, 835.3, , 400:1:0;300:1:0.0714286, , , 
CCNA_01942, 446.7, , , , , 
CCNA_01943, 570.7, , , , , 
CCNA_01944, 405.0, , , , , 
CCNA_01945, 839.7, , , , 300:3:0.128205, 
CCNA_01946, 1094.0, , , , , 
CCNA_01947, 455.0, , , , , 
CCNA_01948, 957.0, , , , , 
CCNA_01949, 341.0, , , , , 
CCNA_01950, 879.7, , , , , 
CCNA_01951, 1819.7, , , , , 
CCNA_01952, 990.7, 500:3:0.0897436;300:3:0.138889, 400:3:0.0892857;400:3:0.172414;400:3:0.152542;400:3:0.160714;400:3:0.136364, , , 700:3:0.166667
CCNA_01954, 1977.3, 500:3:0.166667, 500:1:0.0192308, , 500:1:0.0526316, 
CCNA_01955, 1168.3, , , , , 
CCNA_01956, 582.0, , , , , 
CCNA_01957, 695.3, , , , , 
CCNA_01958, 229.3, , , , , 
CCNA_01959, 328.7, , , , , 
CCNA_01960, 434.7, , , , , 
CCNA_01961, 1022.7, , , , , 
CCNA_01962, 588.3, , , , , 
CCNA_01963, 406.0, , , , , 400:1:0
CCNA_01964, 381.3, , , 200:1:0.0373832, , 
CCNA_01966, 2099.0, 300:1:0.0588235;500:3:0.140625, 500:3:0.0786517;500:1:0.0561798;500:1:0.0243902, 200:1:0.0155039, , 500:1:0.0294118;500:3:0.0810811;700:3:0.125
CCNA_01967, 439.0, , , , , 
CCNA_01968, 750.0, , , , , 
CCNA_01969, 1445.3, , , , , 
CCNA_01970, 664.7, , , , , 
CCNA_01971, 1505.0, , , , , 400:1:0.0333333
CCNA_01972, 1148.3, , , , , 
CCNA_01973, 256.7, , , , , 
CCNA_01974, 466.3, , , , , 
CCNA_01975, 760.3, , , , , 
CCNA_01976, 581.0, , , , , 
CCNA_01977, 550.0, , , , , 
CCNA_01978, 694.0, , , , , 
CCNA_01979, 626.0, , , , , 400:1:0;700:3:0.2
CCNA_01980, 601.3, , , , , 
CCNA_01981, 1629.3, , , , , 
CCNA_01982, 1056.0, , , , , 
CCNA_01983, 1051.3, , , , , 400:1:0.0344828
CCNA_01984, 195.3, , , , , 
CCNA_01985, 1371.7, , , , , 700:3:0.129032
CCNA_01986, 885.7, , , , , 
CCNA_01987, 635.0, , , , , 
CCNA_01988, 589.0, , , , , 
CCNA_01989, 355.0, , 500:1:0.0133333, , , 
CCNA_01990, 802.0, , , , , 
CCNA_01991, 469.0, , , , , 
CCNA_01992, 1754.0, , , , , 
CCNA_01993, 956.3, , , , , 
CCNA_01994, 842.7, , , , , 
CCNA_01995, 632.3, 300:3:0.131148;300:3:0.171875;400:3:0.164384;500:3:0.111111;400:3:0.21519;500:3:0.130435;500:3:0.133858, 500:1:0;300:3:0.117647;300:1:0.0701754;500:1:0.0465116, , , 
CCNA_01996, 591.7, , , , , 
CCNA_01997, 440.3, , , , , 
CCNA_01998, 648.3, , , , , 
CCNA_01999, 793.0, , 500:1:0.031746, , , 
CCNA_02000, 694.7, , , 200:1:0, , 
CCNA_02001, 577.0, , , , , 
CCNA_02002, 569.3, , , , , 
CCNA_02003, 2565.0, , , , , 
CCNA_02004, 172.0, , , , , 
CCNA_02005, 777.7, , , , , 
CCNA_02006, 505.7, , , , , 
CCNA_02007, 945.3, , , , , 
CCNA_02008, 976.3, , , , , 
CCNA_02009, 327.3, , , , , 
CCNA_02010, 197.0, 500:3:0.107143, 600:3:0.09375, , 500:3:0.0520833, 
CCNA_02011, 413.3, , , , , 
CCNA_02012, 1245.3, , , , , 
CCNA_02013, 583.0, , , , , 
CCNA_02014, 556.0, , , , 700:3:0.133333, 
CCNA_02015, 1096.7, , , , , 
CCNA_02016, 1133.7, , , , , 
CCNA_02017, 1547.7, , 300:3:0.166667;500:3:0.136364;600:3:0.134328;600:3:0.164179;600:3:0.149254;600:3:0.149254;500:3:0.134328;500:3:0.125;500:1:0.0416667, , , 700:3:0.128205
CCNA_02018, 239.7, , , , , 
CCNA_02019, 553.3, , , , , 
CCNA_02020, 363.7, , , 200:1:0.00322581, , 
CCNA_02021, 169.0, 300:1:0.0361446, , , , 
CCNA_02022, 821.0, , , , , 700:3:0.210526;700:3:0.176471
CCNA_02023, 1508.7, , , , , 
CCNA_02024, 965.3, , , , , 
CCNA_02025, 203.3, , , , , 
CCNA_02026, 166.7, , , , , 
CCNA_02027, 499.7, , 500:3:0.111111, , 500:3:0.0309278, 
CCNA_02028, 243.3, , , , , 
CCNA_02029, 916.0, , , , , 
CCNA_02030, 322.3, , , , , 
CCNA_02031, 447.7, , , , , 
CCNA_02032, 434.7, , , , , 
CCNA_02033, 367.7, , , , , 700:3:0.125
CCNA_02034, 809.7, , , , , 
CCNA_02035, 999.0, , , , , 
CCNA_02036, 305.0, , , , , 
CCNA_02037, 1868.7, , , , , 
CCNA_02039, 1041.0, 400:3:0.12069, , 300:3:0.536232;300:3:0.408867, , 
CCNA_02040, 599.7, , , , , 
CCNA_02041, 572.3, , , , , 
CCNA_02042, 1107.3, , , , , 
CCNA_02043, 1086.0, , 700:3:0.16129, , , 
CCNA_02044, 432.0, , , , , 
CCNA_02045, 1249.3, , 600:3:0.142857, , , 
CCNA_02046, 359.7, , , , , 
CCNA_02047, 1137.0, , , , , 
CCNA_02048, 1751.3, , , , , 
CCNA_02049, 395.3, , , , , 
CCNA_02050, 1183.0, , , , , 
CCNA_02051, 987.0, , , , , 
CCNA_02052, 1672.0, , , , , 700:3:0.115385
CCNA_02053, 334.7, , , , , 
CCNA_02054, 1226.0, , , , 500:3:0.757426, 
CCNA_02055, 250.7, , , , , 
CCNA_02056, 576.7, , , , , 
CCNA_02057, 1082.7, , , , , 
CCNA_02058, 889.3, , , , , 
CCNA_02059, 702.3, , , , , 
CCNA_02060, 388.0, , , , , 700:3:0.173913
CCNA_02061, 957.3, , , , , 
CCNA_02062, 1339.0, , 300:1:0, , , 
CCNA_02063, 776.0, , , , , 
CCNA_02064, 769.7, , , , , 
CCNA_02065, 1707.7, , , , , 
CCNA_02066, 593.3, 600:3:0.0882353, 400:1:0;300:1:0.176471, , , 300:1:0.0833333
CCNA_02067, 560.7, , , , , 
CCNA_02068, 259.7, , , , , 700:3:0.176471
CCNA_02069, 736.3, , , , , 
CCNA_02070, 1295.0, , , , , 
CCNA_02071, 338.0, , , , , 
CCNA_02072, 640.7, , , , , 
CCNA_02073, 509.3, , , , , 
CCNA_02074, 364.0, , , , , 
CCNA_02075, 1390.7, , , , , 
CCNA_02076, 491.3, , , , , 
CCNA_02077, 576.7, , , , , 
CCNA_02078, 1156.7, , , , , 
CCNA_02080, 684.7, , , , , 
CCNA_02081, 520.3, , , , , 
CCNA_02082, 267.0, , , , , 
CCNA_02083, 493.7, , , , , 
CCNA_02084, 603.0, , , , , 
CCNA_02085, 763.7, , , , , 
CCNA_02086, 663.3, , , , , 
CCNA_02087, 963.7, , , , , 
CCNA_02088, 253.3, , , , , 
CCNA_02089, 282.7, , , , , 
CCNA_02090, 601.7, , , , , 
CCNA_02091, 729.0, , , , , 
CCNA_02092, 580.0, , , , , 
CCNA_02093, 1374.7, , , , , 
CCNA_02094, 777.3, , , , , 
CCNA_02095, 794.7, , , , , 
CCNA_02096, 375.0, , , , , 400:1:0.0625;400:1:0.0333333
CCNA_02097, 1587.3, , , , , 
CCNA_02098, 758.3, , , , , 
CCNA_02099, 1162.7, , , , , 
CCNA_02100, 452.0, , , , , 
CCNA_02101, 306.3, , , , , 
CCNA_02102, 791.3, , , , , 
CCNA_02103, 408.0, , , , , 
CCNA_02104, 307.7, , , , , 
CCNA_02105, 391.0, , , , , 
CCNA_02106, 2098.3, 500:3:0.0769231, 500:3:0.0961538;500:3:0.047619;500:3:0.0454545, , , 
CCNA_02108, 1079.7, , , , , 
CCNA_02109, 1433.7, , , , , 
CCNA_02110, 328.7, , , , , 
CCNA_02111, 514.7, , , , , 
CCNA_02112, 841.3, , , , , 
CCNA_02113, 499.0, , , , , 
CCNA_02114, 238.0, , , , , 
CCNA_02115, 1346.0, , , , , 
CCNA_02116, 694.7, , , , , 
CCNA_02117, 534.3, , , , , 
CCNA_02118, 1596.3, , , , , 
CCNA_02119, 520.3, , , , , 
CCNA_02120, 789.3, , , , , 
CCNA_02121, 1972.7, , , , , 
CCNA_02122, 514.0, , , , , 
CCNA_02123, 475.3, , , , , 
CCNA_02124, 450.3, , 500:1:0.0892857;500:3:0.0491803, , , 
CCNA_02125, 2215.3, , , , , 
CCNA_02126, 260.0, , , , , 
CCNA_02127, 1331.7, , , , , 
CCNA_02128, 997.0, , , , , 
CCNA_02129, 912.0, , , , , 
CCNA_02130, 1067.0, 600:1:0.0588235;600:1:0.03125;600:1:0.0666667;600:3:0.1;600:3:0.125, 600:3:0.166667;700:3:0.205882;700:3:0.194444, , 600:3:0.153846;500:3:0.210526, 
CCNA_02131, 1895.0, , , , , 
CCNA_02132, 843.7, , , , , 
CCNA_02133, 748.3, , , , , 700:3:0.117647
CCNA_02134, 1341.7, , , 200:1:0.00573066, , 
CCNA_02135, 518.7, , , , , 
CCNA_02136, 1183.3, , , , , 
CCNA_02137, 2102.7, , , , , 
CCNA_02138, 577.0, , , , , 
CCNA_02139, 427.0, , , , , 
CCNA_02140, 853.7, , , , , 
CCNA_02141, 562.0, , , , , 
CCNA_02142, 659.7, , , , , 
CCNA_02143, 601.7, , , , , 
CCNA_02144, 591.0, , , , , 
CCNA_02145, 557.0, , , , , 
CCNA_02146, 449.3, , 300:1:0.0757576, , , 
CCNA_02147, 348.3, , , , , 
CCNA_02148, 245.3, , , , , 400:1:0.047619;400:3:0.0952381
CCNA_02149, 1423.0, , , , , 
CCNA_02150, 691.3, , , , , 
CCNA_02151, 283.0, , , , , 
CCNA_02152, 479.7, , , , , 
CCNA_02153, 692.7, , , , , 
CCNA_02154, 402.7, , , , , 
CCNA_02155, 1019.7, , 500:1:0.0740741;300:3:0.111111;300:1:0.0461538, 200:1:0.00662252, , 
CCNA_02156, 1040.0, , , , 700:1:0.0612245, 
CCNA_02157, 352.3, , , , , 
CCNA_02158, 755.3, , , , , 
CCNA_02159, 405.3, , , , , 
CCNA_02160, 471.0, , , , , 400:1:0
CCNA_02161, 528.0, , , , , 
CCNA_02163, 725.0, , , , , 400:1:0.0392157
CCNA_02164, 837.0, , , , , 
CCNA_02165, 775.3, , , , , 
CCNA_02166, 464.0, , , , , 
CCNA_02167, 537.7, , , , , 
CCNA_02169, 347.0, , , , , 300:1:0.125;400:3:0.235294;400:1:0.117647
CCNA_02170, 523.7, , , , , 
CCNA_02171, 1061.3, , , , , 
CCNA_02172, 991.0, , , , , 
CCNA_02173, 555.7, , , , , 
CCNA_02174, 769.3, , , , , 
CCNA_02175, 400.7, , , , , 
CCNA_02176, 135.0, , , , , 
CCNA_02177, 266.3, , 600:3:0.147059, , , 
CCNA_02178, 746.7, , , , , 
CCNA_02179, 1064.7, , , , , 
CCNA_02180, 895.3, , , , , 
CCNA_02181, 498.0, 500:3:0.102273;500:3:0.0947368;500:1:0.0631579;500:1:0.0594059;500:3:0.112245;500:1:0.0510204;500:1:0.0421053;500:1:0.0309278, 500:3:0.0740741;500:1:0.0727273, , , 
CCNA_02182, 646.3, , , , , 700:3:0.115385;700:3:0.12
CCNA_02183, 643.3, , , , , 
CCNA_02184, 345.7, , , , , 
CCNA_02185, 1474.7, , 600:3:0.115385, , , 
CCNA_02186, 455.7, , , , , 
CCNA_02187, 474.0, , , , , 400:1:0.0512821;400:1:0.0789474
CCNA_02188, 353.3, , , , , 
CCNA_02189, 585.7, , , , , 
CCNA_02190, 1648.0, , , , , 
CCNA_02191, 360.7, , , , , 700:3:0.130435
CCNA_02192, 298.7, , , , , 
CCNA_02193, 468.0, , , , , 
CCNA_02194, 1081.0, , , , , 
CCNA_02195, 325.7, , , , , 
CCNA_02196, 393.0, , , , , 
CCNA_02197, 436.3, , , , , 400:1:0.0512821
CCNA_02198, 845.7, , , , , 400:1:0.0731707
CCNA_02199, 544.3, , , , , 
CCNA_02200, 349.0, , , , , 
CCNA_02201, 485.3, , , , , 
CCNA_02202, 581.0, , , , , 
CCNA_02203, 521.3, , , , , 
CCNA_02204, 852.7, , , , , 
CCNA_02205, 758.7, 700:1:0.0409836, , , , 
CCNA_02206, 434.0, , , , , 
CCNA_02207, 777.0, , , , , 
CCNA_02208, 743.0, , , , , 
CCNA_02209, 850.3, , , , , 
CCNA_02210, 391.7, , , , , 
CCNA_02211, 942.7, , , , , 
CCNA_02212, 767.3, , , , , 
CCNA_02213, 886.3, 500:3:0.126316, , , , 400:3:0.285714
CCNA_02214, 374.3, , , , , 
CCNA_02215, 880.7, , 500:3:0.084507, , , 400:3:0.108696;400:3:0.0869565
CCNA_02216, 316.7, , , , , 
CCNA_02217, 328.0, , , , , 
CCNA_02218, 614.0, , , , , 
CCNA_02219, 694.3, , , , , 
CCNA_02220, 1157.3, , , , , 
CCNA_02221, 1972.7, , , , , 
CCNA_02222, 778.3, , , , , 
CCNA_02223, 625.0, , , , , 
CCNA_02224, 687.3, , , , , 
CCNA_02225, 757.0, , , , , 
CCNA_02226, 313.0, , , , , 
CCNA_02227, 720.0, , , , , 
CCNA_02228, 332.3, , , , , 
CCNA_02229, 293.3, , , , , 
CCNA_02230, 810.7, , , , , 
CCNA_02231, 1318.3, , , , , 
CCNA_02232, 1848.0, , , , , 
CCNA_02233, 676.0, , , , , 
CCNA_02234, 302.3, , , , , 
CCNA_02235, 1003.0, , , , , 
CCNA_02236, 683.3, , , , , 
CCNA_02237, 1740.3, , , , , 
CCNA_02238, 259.3, , , , , 
CCNA_02239, 854.7, , , , , 
CCNA_02240, 571.0, , , , , 
CCNA_02241, 449.3, , , , , 
CCNA_02242, 418.3, , , , , 
CCNA_02243, 1108.3, , , , , 
CCNA_02244, 984.0, , , , , 
CCNA_02245, 405.0, 500:3:0.107843;600:3:0.0792079;500:3:0.09375;500:1:0.0315789;500:1:0.0549451;600:3:0.091954;500:1:0.045977;500:3:0.114943;500:3:0.0813953;300:3:0.115385;300:3:0.1375, , , , 300:3:0.0625;300:1:0;400:1:0.0454545;300:1:0.16;300:1:0.0454545
CCNA_02246, 718.3, , , , , 
CCNA_02247, 731.3, , , , , 
CCNA_02248, 143.7, , , , , 
CCNA_02249, 394.7, , , , , 
CCNA_02250, 1490.7, , , , , 
CCNA_02251, 638.7, , , , , 
CCNA_02252, 1267.7, , , , , 400:1:0
CCNA_02253, 1379.0, , , , , 
CCNA_02254, 958.7, , , , , 
CCNA_02255, 1048.3, 600:1:0.0941176, , , , 
CCNA_02256, 1199.3, , , , , 
CCNA_02257, 244.7, , , , , 
CCNA_02258, 540.7, , , 200:1:0.00588235, , 
CCNA_02259, 450.3, , , , , 
CCNA_02260, 388.7, , , , , 400:1:0.0322581
CCNA_02261, 1493.7, , , , , 
CCNA_02262, 2942.7, , , , , 
CCNA_02263, 358.0, , , , , 
CCNA_02264, 471.3, , , , , 
CCNA_02265, 361.3, , , , , 
CCNA_02266, 845.3, , , , , 
CCNA_02267, 557.7, , , , , 
CCNA_02268, 533.7, , , , , 
CCNA_02269, 725.3, 700:1:0, , , , 
CCNA_02270, 476.7, , , , , 
CCNA_02271, 637.3, , , , , 
CCNA_02272, 211.0, 400:3:0.125874, , , , 
CCNA_02273, 282.7, , 500:3:0.111111, , , 
CCNA_02274, 352.7, , , , , 
CCNA_02275, 669.0, , , , , 700:3:0.162162
CCNA_02277, 1699.0, 500:3:0.128205, , , , 
CCNA_02278, 512.7, , , , , 
CCNA_02279, 460.3, , , , , 
CCNA_02280, 414.3, , , , , 
CCNA_02281, 1447.0, , 500:3:0.179487, , , 
CCNA_02282, 480.3, 300:1:0.0612245;300:3:0.136364;100:3:0.2, , , , 
CCNA_02283, 511.0, , , , , 
CCNA_02284, 198.7, , , , , 
CCNA_02285, 447.7, 500:1:0.114286, , , , 
CCNA_02286, 188.3, , 300:3:0.14, , , 300:3:0.157895
CCNA_02287, 546.3, , , , , 
CCNA_02288, 612.3, , , , , 
CCNA_02289, 241.0, , , , , 
CCNA_02290, 506.3, , , , , 
CCNA_02291, 1025.7, , 300:3:0.0875;400:1:0.038961;400:1:0.0348837, , , 
CCNA_02292, 529.7, , 700:3:0.166667, , , 400:1:0
CCNA_02293, 457.0, , , , , 
CCNA_02294, 1062.3, , , , , 
CCNA_02295, 217.3, , , , , 
CCNA_02296, 944.3, , 500:1:0.0588235, , , 
CCNA_02297, 432.3, , , , , 
CCNA_02298, 720.3, , , , , 
CCNA_02299, 512.7, , , , , 
CCNA_02300, 637.0, , , , , 
CCNA_02301, 453.0, , , , , 
CCNA_02302, 534.0, , , , , 
CCNA_02303, 425.3, , , , , 
CCNA_02304, 761.3, , , , , 
CCNA_02305, 681.0, , , , , 
CCNA_02306, 889.7, , , , , 
CCNA_02307, 710.0, , 700:3:0.162162, 400:3:0.037037;400:3:0.0416667;400:3:0.0735294, , 700:3:0.130435;400:1:0.047619
CCNA_02308, 718.3, , , , , 
CCNA_02309, 341.0, , , , , 
CCNA_02310, 1498.0, , , , , 
CCNA_02311, 321.7, , , , , 
CCNA_02312, 744.3, , , , , 
CCNA_02313, 785.3, , , , , 
CCNA_02314, 535.0, , , , , 
CCNA_02315, 144.3, , , , , 
CCNA_02316, 388.3, , , , , 
CCNA_02317, 288.7, , , , , 
CCNA_02318, 293.3, , , , , 
CCNA_02319, 486.0, , , , , 
CCNA_02320, 859.7, , , , , 
CCNA_02321, 959.7, , , , , 
CCNA_02322, 337.0, , , , , 
CCNA_02324, 766.0, , , , , 
CCNA_02325, 781.0, , , , , 100:1:0.0833333
CCNA_02326, 985.7, , , , , 
CCNA_02327, 719.7, , , , , 
CCNA_02328, 485.3, , , , , 
CCNA_02329, 1208.0, , , 200:1:0.0402685, , 400:1:0.0169492
CCNA_02330, 192.0, , , , , 
CCNA_02331, 602.0, , , , , 
CCNA_02332, 491.0, , , , , 
CCNA_02333, 798.3, 300:3:0.216216, , , 500:3:0.104839, 400:1:0.047619;400:1:0.0434783
CCNA_02334, 310.7, , , , , 
CCNA_02335, 685.7, , , , , 
CCNA_02336, 704.0, 400:3:0.0933333;400:3:0.102941;400:3:0.104478;400:3:0.125;400:3:0.368421;300:3:0.210526, 300:3:0.219512;300:3:0.210526;500:3:0.0625;500:3:0.129032, , , 
CCNA_02337, 317.3, , , , , 
CCNA_02338, 504.3, , , , , 
CCNA_02339, 695.3, , 500:1:0.0689655, , , 400:1:0.117647
CCNA_02340, 711.3, , , , , 
CCNA_02341, 443.7, , , , , 
CCNA_02342, 1022.7, , , , , 
CCNA_02343, 1017.3, , , , , 
CCNA_02344, 628.7, , , , , 
CCNA_02345, 225.0, , , , , 
CCNA_02346, 694.3, , , , , 
CCNA_02347, 1233.0, , , , , 
CCNA_02348, 406.0, , , , , 
CCNA_02349, 770.0, , , , , 
CCNA_02350, 345.7, , , , , 
CCNA_02351, 513.7, , , , , 
CCNA_02352, 1580.3, , , , , 
CCNA_02353, 440.3, , , , , 
CCNA_02354, 523.3, , , , , 
CCNA_02355, 624.7, , , , , 
CCNA_02356, 803.0, 500:1:0.025641, , , 500:3:0.0576923, 400:1:0.0434783
CCNA_02357, 1174.3, , , , , 
CCNA_02358, 426.3, , , , , 
CCNA_02359, 765.0, , , , , 
CCNA_02360, 586.3, , 500:3:0.147059, , , 
CCNA_02361, 937.3, , , , , 
CCNA_02362, 467.3, , , , , 
CCNA_02363, 343.3, , , , , 
CCNA_02364, 1812.3, , , , , 
CCNA_02365, 1701.7, , 100:1:0.0947368;500:1:0.0151515, , , 
CCNA_02366, 1237.3, 500:3:0.0763359, , , 500:3:0.0672269, 400:1:0.0638298
CCNA_02367, 916.3, , 600:3:0.170732;500:1:0.0481928;300:3:0.1625;500:1:0.0697674, , , 
CCNA_02368, 1197.0, , , , , 
CCNA_02369, 1409.3, , , , , 
CCNA_02370, 2167.0, , , , , 500:3:0.142857
CCNA_02371, 1242.7, , , , , 
CCNA_02372, 108.7, , , , , 
CCNA_02373, 660.7, , , , , 
CCNA_02374, 246.3, , , , , 
CCNA_02375, 200.3, , , , , 
CCNA_02376, 195.3, , , , , 
CCNA_02377, 649.3, 600:3:0.177778;500:3:0.2;700:3:0.227273;600:3:0.139535;600:3:0.214286;600:3:0.285714;600:3:0.228571;500:3:0.272727, , , 600:1:0.0555556;500:3:0.16129, 400:3:0.185185;400:3:0.111111
CCNA_02378, 600.7, , , , , 
CCNA_02379, 353.0, , , , , 
CCNA_02380, 362.3, , , , , 
CCNA_02381, 552.0, , , , , 
CCNA_02382, 671.0, , , , , 
CCNA_02383, 710.0, , , , , 300:1:0.0294118
CCNA_02384, 1418.0, 500:3:0.0522388;500:3:0.0444444, 500:3:0.0595238;500:3:0.0731707;500:3:0.0897436;500:3:0.1;500:3:0.0853659;500:3:0.0833333;500:3:0.097561;500:1:0.0246914, , , 
CCNA_02385, 1105.0, , , , , 
CCNA_02386, 923.3, 300:1:0.0412371, , , , 
CCNA_02387, 1072.0, , , , , 
CCNA_02388, 503.3, , , , , 
CCNA_02389, 1085.3, , , , , 
CCNA_02390, 523.3, , , , , 
CCNA_02391, 681.7, , , , , 
CCNA_02392, 301.7, , , , , 
CCNA_02394, 598.7, , , , , 
CCNA_02395, 348.0, , , , , 
CCNA_02396, 630.7, , , , , 
CCNA_02397, 540.3, , , , , 400:1:0.0555556
CCNA_02398, 794.7, , , , , 
CCNA_02399, 624.0, , , , , 
CCNA_02400, 1050.7, , , , , 
CCNA_02401, 841.7, , , , , 
CCNA_02402, 1233.7, , , , , 
CCNA_02403, 920.3, , , , , 
CCNA_02404, 617.3, , , , , 
CCNA_02405, 698.7, , , , , 
CCNA_02406, 480.0, , , , , 
CCNA_02407, 636.0, , , , , 
CCNA_02408, 944.0, , , , , 
CCNA_02409, 1354.7, , , , , 
CCNA_02410, 975.0, , , , , 
CCNA_02411, 714.3, , , , , 
CCNA_02412, 619.0, , , , , 
CCNA_02413, 877.7, , , , , 
CCNA_02414, 857.7, , , , , 
CCNA_02415, 410.3, , , , , 
CCNA_02416, 211.3, , , , , 
CCNA_02417, 1016.7, , , , , 
CCNA_02418, 1071.7, , , , , 
CCNA_02419, 535.3, , , , , 
CCNA_02420, 329.7, , , , , 
CCNA_02421, 774.0, , , , , 
CCNA_02422, 626.3, , , , , 
CCNA_02423, 410.0, , , , , 
CCNA_02424, 455.7, , , , , 
CCNA_02425, 129.7, , , , , 
CCNA_02426, 784.7, , , , , 
CCNA_02427, 449.0, , , , , 
CCNA_02428, 261.0, , , , , 
CCNA_02429, 340.3, , , , , 
CCNA_02430, 371.3, , , , , 
CCNA_02431, 980.7, , , , , 700:3:0.157895
CCNA_02432, 1202.0, , , , , 
CCNA_02433, 245.0, , , , , 
CCNA_02434, 325.0, , , , , 
CCNA_02435, 1043.3, , , , , 700:3:0.153846
CCNA_02436, 417.0, , , , , 
CCNA_02437, 761.7, , , , , 
CCNA_02438, 719.0, , , , , 
CCNA_02439, 984.7, , , , , 
CCNA_02440, 867.7, , , , , 400:1:0.025641
CCNA_02441, 218.7, , , , , 
CCNA_02442, 1203.3, , , , , 
CCNA_02443, 695.7, , 500:1:0.0582524, , , 400:1:0.0227273
CCNA_02444, 806.0, 500:1:0.0594059, , , , 
CCNA_02445, 538.3, , , , , 
CCNA_02446, 846.0, , , , , 
CCNA_02447, 566.3, , , , , 
CCNA_02448, 602.3, , , , , 700:3:0.125
CCNA_02449, 544.0, , , , , 
CCNA_02450, 421.3, , , , , 
CCNA_02451, 504.0, , , , , 
CCNA_02452, 468.3, , , , , 
CCNA_02453, 373.0, 700:1:0.0617284;700:1:0.0117647, 100:3:0.2, , , 300:1:0.133333
CCNA_02454, 2714.7, 500:1:0.0120482, 300:3:0.108108, , 600:1:0.0659341;600:1:0.010989;600:1:0.0111111;600:3:0.0731707;600:1:0.0121951;600:1:0.047619;500:1:0.0352941, 
CCNA_02455, 533.0, , , , , 
CCNA_02456, 633.7, , , , , 
CCNA_02457, 836.3, , , , , 
CCNA_02458, 1134.3, , , , , 
CCNA_02459, 1621.0, , , , , 
CCNA_02460, 372.7, , , , , 
CCNA_02461, 448.0, , , , , 
CCNA_02462, 321.3, , , , , 
CCNA_02463, 719.7, , , , , 
CCNA_02464, 1059.3, , , , , 
CCNA_02465, 1013.0, , , , , 
CCNA_02466, 777.3, , , , , 
CCNA_02467, 536.0, , , , , 
CCNA_02468, 225.3, , , , , 
CCNA_02469, 439.7, , , , , 
CCNA_02470, 756.7, , , , , 
CCNA_02471, 908.3, , , , , 
CCNA_02472, 937.3, , , , , 
